#node	identifier	domain_summary_url	annotation	other_names_and_aliases
mRpL27	7227.FBpp0077141	https://smart.embl.de/smart/DDvec.cgi?smart=138:Pfam_Ribosomal_L27(22|104)+	Mitochondrial ribosomal protein L27, isoform A; Structural constituent of ribosome. It is involved in the biological process described with: mitochondrial translation; translation	318825,77118,AAO41158.1,ACH92344.1,B5RJ05,BT044279,CG15442,CG33002,CG33002-PA,CG33002-RA,DmelCG33002,Dmel_CG33002,FBan0033002,FBgn0053002,FBpp0077141,FBtr0077451,Mitochondrial ribosomal protein L27,Mitochondrial ribosomal protein L27, isoform A,Mitochondrial ribosomal protein L27, isoform B,Mitochondrial ribosomal protein L27, isoform C,NM_175957,NM_175957.2,NP_001260028,NP_001260028.1,NP_001285602.1,NP_787971,NP_787971.1,Q86BM8,Q86BM8_DROME,Ribosomal protein L27A,UPI00000073B8,dme:Dmel_CG33002,mRpL27,mRpL27-PA,mRpL27-PB,mRpL27-PC,mRpL27-RA,mitochondrial ribosomal protein L27,mitochondrial ribosomal protein L27, isoform B
mRpL43	7227.FBpp0071993	https://smart.embl.de/smart/DDvec.cgi?smart=192:L51_S25_CI-B8(37|110)+	Mitochondrial ribosomal protein L43; Structural constituent of ribosome. It is involved in the biological process described with: translation	37750,AAF47047.1,AAM29458.1,AI946298,AY113453,BI239250,BcDNA:RE35686,CG5479,CG5479-PA,CG5479-RA,CI-B8,CZ488256,CZ488257,DmelCG5479,Dmel_CG5479,FBan0005479,FBgn0034893,FBgn0063032,FBpp0071993,FBtr0072084,Mitochondrial ribosomal protein L43,NM_079104,NM_079104.2,NP_523828,NP_523828.1,Q9W1L1,Q9W1L1_DROME,RE35686p,UPI0000081B6C,dme:Dmel_CG5479,mRpL-CI-B8,mRpL-CI-B8-RA,mRpL43,mRpL43-PA,mRpL43-RA,mitochondrial ribosomal protein L-CI-B8,mitochondrial ribosomal protein L43
mRpS11	7227.FBpp0088833	https://smart.embl.de/smart/DDvec.cgi?smart=200:Pfam_Ribosomal_S11(90|199)+	Mitochondrial ribosomal protein S11; Structural constituent of ribosome. It is involved in the biological process described with: translation	42061,AAF55385.1,AAL90434.1,AAM12287.1,AAY56633.1,AY089696,AY095194,BI162118,BI162119,BI604777,BcDNA:RH70248,CG5184,CG5184-PA,CG5184-RA,CZ472424,CZ472425,CZ482182,CZ482184,DQ062760,DmelCG5184,Dmel_CG5184,FBan0005184,FBgn0038474,FBgn0063651,FBpp0088833,FBtr0089894,GH1,MRP-S11,Mitochondrial ribosomal protein S11,NM_079658,NM_079658.3,NP_524382,NP_524382.1,Q8SXD7,Q9VEN6,Q9VEN6_DROME,RE01527p,UPI0000074C29,dme:Dmel_CG5184,mRpS11,mRpS11-PA,mRpS11-RA,mitochondrial ribosomal protein S11
mRpS18A	7227.FBpp0081380	https://smart.embl.de/smart/DDvec.cgi?smart=155:Pfam_Ribosomal_S18(73|123)+	Mitochondrial ribosomal protein S18A; Structural constituent of ribosome. It is involved in the biological process described with: translation	326141,77395,AAF54251.3,AAN71657.1,ACD81675.1,BG636341,BT001883,BT032661,BcDNA:SD13983,CG11744,CG31450,CG31450-PA,CG31450-RA,DmelCG31450,Dmel_CG31450,FBan0031450,FBgn0037596,FBgn0051450,FBgn0064776,FBpp0081380,FBtr0081897,FI06460p,GEO10512p1,MRP-S18-(3),Mitochondrial ribosomal protein S18A,NM_169226,NM_169226.1,NP_731252,NP_731252.1,Q8IGA1,Q9VHQ0,Q9VHQ0_DROME,Q9VHQ1,UPI000007665E,dme:Dmel_CG31450,mRpS18A,mRpS18A-PA,mRpS18A-RA,mRpS18c,mRpS18c-RA,mitochondrial ribosomal protein S18A,mitochondrial ribosomal protein S18c
mRpS24	7227.FBpp0083962	https://smart.embl.de/smart/DDvec.cgi?smart=165:Pfam_MRP-S24(31|165)+	28S ribosomal protein S24, mitochondrial; Structural constituent of ribosome. It is involved in the biological process described with: translation; Belongs to the universal ribosomal protein uS3 family	28S ribosomal protein S24, mitochondrial,42870,67802,AAF56248.1,ACU30162.1,AEU04564.1,BI622789,BT099523,BT132815,C6TP37,CG13608,CG13608-PA,CG13608-RA,DmelCG13608,FBan0013608,FBgn0039159,FBpp0083962,FBtr0084577,H0RN93,MRP-S24,Mitochondrial ribosomal protein S24,MrpS24,NM_079752,NM_079752.2,NP_524476,NP_524476.1,Q9VCC3,RT24_DROME,UPI000007480B,dme:Dmel_CG13608,mRpS24,mRpS24-PA,mRpS24-RA,mitochondrial ribosomal protein S24
me31B	7227.FBpp0079565	https://smart.embl.de/smart/DDvec.cgi?smart=459:DEXDc(77|273)+HELICc(309|390)+	Putative ATP-dependent RNA helicase me31b; Unwinds RNA in an ATP-dependent fashion (Potential). Involved in germ cell formation	3.6.4.13,34364,60455,AA694682,AA735399,AAA28603.1,AAF52881.2,AAK93087.1,AAN10728.1,AI455115,AQ025801,AY051663,CG4916,CG4916-PA,CG4916-PB,CG4916-RA,CG4916-RB,CZ480825,CZ488994,DDX6,DDX6_DROME,Dhh1p/Me31b,DmRH3,DmelCG4916,EC 3.6.4.13,FBan0004916,FBgn0004419,FBgn0022123,FBpp0079565,FBpp0079566,FBtr0079975,FBtr0079976,M59926,ME31B,Mat31B,Maternal expression at 31B,Me31B,NM_078809,NM_078809.3,NM_164898,NM_164898.2,NP_523533,NP_523533.2,NP_723539,NP_723539.1,P23128,Putative ATP-dependent RNA helicase me31b,Q8IPC9,Q961D2,Q9VL17,UPI0000007484,UPI00000846F2,dme:Dmel_CG4916,l(2)k06607,maternal expression at 31B,maternal expression at 31B, isoform A,me31B,me31B-PA,me31B-PB,me31B-RA,me31B-RB
mt:ATPase8	7227.FBpp0100178	https://smart.embl.de/smart/DDvec.cgi?smart=53:Pfam_ATP-synt_8(1|53)+	ATP synthase protein 8; Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subuni [...] 	192468,19893538,A6L,AAB59241.1,AAC47814.1,AAF77229.1,AAF77241.1,ATP synthase protein 8,ATP8,ATP8_DROME,ATPase 8,ATPase8,B2L9S1,B6E0P5,CAB91054.1,CG34072,CG34072-PA,CG34072-RA,F-ATPase subunit 8,FBgn0002867,FBgn0013673,FBpp0100178,FBtr0100866,Mitochondrial ATPase subunit 8,Mtatp8,NP_008280,P03932,P84345,URF6L,YP_009047269,YP_009047269.1,dme:ATP8,mitochondrial ATPase subunit 8,mt:ATPase8,mt:ATPase8-PA,mt:ATPase8-RA
mt:ND5	7227.FBpp0100182	https://smart.embl.de/smart/DDvec.cgi?smart=574:TRANS(7|29)+Pfam_Proton_antipo_N(31|90)+Pfam_Proton_antipo_M(102|388)+Pfam_NADH5_C(391|572)+	NADH-ubiquinone oxidoreductase chain 5; Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone (By similarity)	1.6.5.3,192478,19893549,AAA69710.1,AAB33356.1,AAC47818.1,AAF77233.1,AAF77251.1,AAG33195.1,AF295836,CAB91058.1,CG34083,CG34083-PA,CG34083-RA,EC 1.6.5.3,FBgn0002867,FBgn0013684,FBpp0100182,FBtr0100877,NADH dehydrogenase subunit 5,NADH-ubiquinone oxidoreductase chain 5,NADH5,ND5,ND5 subunit of mitochondrial complex I,NP_008284,NU5M_DROME,P18932,Q36735,Q9MGN9,Q9MJC7,S76764,URF5,YP_009047273,YP_009047273.1,dme:ND5,mt:ND5,mt:ND5-PA,mt:ND5-RA,nad5
obst-E	7227.FBpp0078795	https://smart.embl.de/smart/DDvec.cgi?smart=249:SIGNAL(1|21)+ChtBD2(23|80)+ChtBD2(91|148)+ChtBD2(154|227)+	Protein obstructor-E; Chitin-binding protein that is important for the longitudinal contraction and lateral expansion of the larval cuticle during its conversion into the oval-shaped puparium case. Essential for survival to the second instar larval stage. Confers the orientated contractility and expandability of the larval cuticle by regulating the arrangement of chitin and the formation of supracellular ridges on the cuticle of third instar larvae. Essential for determining pupal body shape; required for the orientated shape change of the cuticle during metamorphosis which involves ch [...] 	33806,59973,AAF52287.2,AAL39176.1,AAN10555.1,AAN71355.1,ACX47660.1,AI062297,AW940044,AY069031,BI234294,BT001600,BT099959,CG11142,CG11142-PA,CG11142-PB,CG11142-RA,CG11142-RB,DmelCG11142,FBan0011142,FBgn0031737,FBpp0078794,FBpp0078795,FBtr0079163,FBtr0079164,NM_135113,NM_135113.2,NM_164659,NM_164659.2,NP_608957,NP_608957.1,NP_723116,NP_723116.1,OBSTE_DROME,Protein obstructor-E,Q8IGU3,Q8T0V6,Q9VMM6,UPI000007561E,UPI0000083D3F,dme:Dmel_CG11142,obst-E,obst-E-PA,obst-E-PB,obst-E-RA,obst-E-RB,obstructor-E,obstructor-E, isoform B
ox	7227.FBpp0086974	https://smart.embl.de/smart/DDvec.cgi?smart=55:Pfam_UCR_UQCRX_QCR9(2|54)+	Cytochrome b-c1 complex subunit 9; This is a component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is part of the mitochondrial respiratory chain. This subunit interacts with cytochrome c1 (By similarity)	45401,69656,AAD28637.1,AAF58459.1,AAL49349.1,AC007453,ACM16722.1,AI063477,AI403164,AQ026399,AY071727,B9EQT5,BI615124,BT058010,BcDNA:RH44662,CG8764,CG8764-PA,CG8764-RA,CL610142,CZ470275,Complex III subunit 9,Complex III subunit X,Cytochrome b-c1 complex subunit 9,DmelCG8764,FBan0008764,FBgn0011227,FBgn0024946,FBgn0026780,FBgn0047014,FBpp0086974,FBtr0087861,MTDROME08764,NM_057637,NM_057637.4,NP_476985,NP_476985.1,Oxen,Protein oxen,Q8SY81,Q9XY35,QCR9,QCR9_DROME,Qcr10,Qcr9,UPI0000124983,Ubiquinol-cytochrome C reductase,Ubiquinol-cytochrome c oxidoreductase 7.2 kDa,Ubiquinol-cytochrome c reductase 7.2 kDa protein,dme:Dmel_CG8764,ms(2)00815,ox,ox-PA,ox-RA,oxen,unnamed
path	7227.FBpp0076156	https://smart.embl.de/smart/DDvec.cgi?smart=471:Pfam_Aa_trans(56|457)+	Proton-coupled amino acid transporter-like protein pathetic; Amino acid transporter which has pH-dependent electrogenic transport activity for alanine and glycine but not for proline. Plays a role in positive regulation of growth by directly or indirectly modulating the effects of the TOR signaling pathway. Required in a cell-autonomous manner for dendrite growth in neurons with large dendrite arbors	39106,64498,AA567141,AA735277,AAF50252.1,AAF50253.2,AAL48140.1,AAL48159.1,ACS54291.1,AX094147,AX094246,AY070669,AY070688,BH900895,BI571513,BI585426,BT088839,CG3424,CG3424-PA,CG3424-PD,CG3424-PE,CG3424-RA,CG3424-RD,CG3424-RE,CZ468577,CZ468578,CZ473804,DmelCG3424,FBan0003424,FBgn0036007,FBgn0062062,FBgn0062128,FBpp0076156,FBpp0305997,FBpp0305998,FBtr0076427,FBtr0333864,FBtr0333865,NM_140070,NM_140070.2,NM_168349,NM_168349.1,NP_001261634,NP_001261634.1,NP_648327,NP_648327.1,NP_729505,NP_729505.1,PATH_DROME,Pathetic,Q9VT03,Q9VT04,UPI0000078627,UPI000052A703,anon-WO0118547.271,anon-WO0118547.370,dme:Dmel_CG3424,path,path-PA,path-PD,path-PE,path-RA,path-RD,path-RE,pathetic,pathetic, isoform D,pth
pen	7227.FBpp0076918	https://smart.embl.de/smart/DDvec.cgi?smart=737:COIL(114|139)+Pumilio(167|202)+Pumilio(203|238)+Pumilio(388|425)+Pumilio(426|457)+	Protein penguin; RNA binding. It is involved in the biological process described with: apposition of dorsal and ventral imaginal disc-derived wing surfaces	33112,59390,AA735435,AAC28403.1,AAD34753.1,AAF50828.1,AF132165,AI455125,CG1685,CG1685-PA,CG1685-RA,DmelCG1685,FBan0001685,FBgn0015527,FBpp0076918,FBtr0077223,NM_078705,NM_078705.2,NP_523429,NP_523429.1,O61345,PENG_DROME,Penguin,Protein penguin,Q9VRH2,UPI0000124D31,dme:Dmel_CG1685,pen,pen-PA,pen-RA,peng,penguin
smp-30	7227.FBpp0082476	https://smart.embl.de/smart/DDvec.cgi?smart=303:PQQ(216|249)+	Senescence marker protein-30, isoform C; Calcium ion binding. It is involved in the biological process described with: cold acclimation; regulation of cell proliferation involved in imaginal disc-derived wing morphogenesis; negative regulation of imaginal disc-derived wing size	41786,AAF55095.1,AAL48752.1,AAN13618.1,AB029490,AB029491,ADI77942.1,ADI77943.1,ADI77944.1,ADI77945.1,ADI77946.1,ADI77947.1,ADI77948.1,ADI77949.1,ADI77950.1,ADI77951.1,ADI77952.1,ADI77953.1,ADI77954.1,ADI77955.1,ADI77956.1,ADI77957.1,ADI77958.1,ADI77959.1,ADI77960.1,ADI77961.1,ADI77962.1,ADI77963.1,ADI77964.1,ADI77965.1,ADI77966.1,ADI77967.1,ADI77968.1,ADI77969.1,ADI77970.1,ADI77971.1,ADI77972.1,ADI77973.1,ADI77974.1,ADI77975.1,ADI77976.1,ADI77977.1,ADI77978.1,ADI77979.1,ADI77980.1,ADI77981.1,ADI77982.1,ADI77983.1,ADI77984.1,ADI77985.1,ADI77986.1,ADI77987.1,ADI77988.1,ADI77989.1,ADI77990.1,ADI77991.1,ADI77992.1,ADI77993.1,ADI77994.1,ADI77995.1,ADI77996.1,ADI77997.1,ADI77998.1,ADI77999.1,ADI78000.1,ADI78001.1,ADI78002.1,ADI78003.1,ADI78004.1,ADI78005.1,ADI78006.1,ADI78007.1,ADI78008.1,ADI78009.1,ADI78010.1,ADI78011.1,ADI78012.1,ADI78013.1,ADI78014.1,ADI78015.1,ADI78016.1,ADI78017.1,ADI78018.1,ADI78019.1,ADI78020.1,ADI78021.1,ADI78022.1,ADI78023.1,ADI78024.1,ADI78025.1,ADI78026.1,ADI78027.1,ADI78028.1,ADI78029.1,ADI78030.1,ADI78031.1,ADI78032.1,ADI78033.1,ADI78034.1,ADI78035.1,ADI78036.1,ADI78037.1,ADI78038.1,ADI78039.1,ADI78040.1,ADI78041.1,ADI78042.1,ADI78043.1,ADI78044.1,ADI78045.1,ADI78046.1,ADI78047.1,ADI78048.1,ADI78049.1,ADI78050.1,ADI78051.1,ADI78052.1,ADI78053.1,ADI78054.1,ADI78055.1,ADI78056.1,ADI78057.1,ADI78058.1,ADI78059.1,ADI78060.1,ADI78061.1,ADI78062.1,ADI78063.1,ADZ30900.1,ADZ30901.1,ADZ30902.1,ADZ30903.1,ADZ30904.1,ADZ30905.1,ADZ30906.1,ADZ30907.1,ADZ30908.1,ADZ30909.1,ADZ30910.1,ADZ30911.1,ADZ30912.1,ADZ30913.1,ADZ30914.1,ADZ30915.1,ADZ30916.1,ADZ30917.1,ADZ30918.1,ADZ30919.1,ADZ30920.1,ADZ30921.1,ADZ30922.1,ADZ30923.1,ADZ30924.1,ADZ30925.1,ADZ30926.1,ADZ30927.1,ADZ30928.1,AFE00723.1,AY071130,BAA92938.1,BAA92939.1,BI212393,BT133323,CG7390,CG7390-PA,CG7390-PB,CG7390-RA,CG7390-RB,CT22723,D9HRV1,D9HRV3,D9HRV4,D9HRV5,D9HRV8,D9HRW2,D9HRW5,D9HRW7,D9HRW9,D9HRX4,D9HRY4,D9HRZ7,D9HRZ9,D9HS27,Dca,DmelCG7390,Dmel_CG7390,Drosophila cold acclimation gene,F1D8F7,F1D8F9,F1D8G2,F1D8G4,F1D8G6,F1D8G7,F1D8G9,F1D8H2,FBan0007390,FBgn0038257,FBpp0082475,FBpp0082476,FBtr0083016,FBtr0083017,H8F4T3,H8F4T3_DROME,HM034321,HM034322,HM034323,HM034324,HM034325,HM034326,HM034327,HM034328,HM034329,HM034330,HM034331,HM034332,HM034333,HM034334,HM034335,HM034336,HM034337,HM034338,HM034339,HM034340,HM034341,HM034342,HM034343,HM034344,HM034345,HM034346,HM034347,HM034348,HM034349,HM034350,HM034351,HM034352,HM034353,HM034354,HM034355,HM034356,HM034357,HM034358,HM034359,HM034360,HM034361,HM034362,HM034363,HM034364,HM034365,HM034366,HM034367,HM034368,HM034369,HM034371,HM034372,HM034373,HM034374,HM034375,HM034376,HM034377,HM034378,HM034379,HM034380,HM034381,HM034382,HM034383,HM034384,HM034385,HM034386,HM034388,HM034389,HM034390,HM034391,HM034392,HM034393,HM034394,HM034395,HM034396,HM034397,HM034398,HM034399,HM034400,HM034401,HM034402,HM034403,HM034404,HM034405,HM034406,HM034407,HM034408,HM034409,HM034410,HM034411,HM034412,HM034413,HM034414,HM034415,HM034417,HM034418,HM034419,HM034420,HM034421,HM034422,HM034423,HM034424,HM034425,HM034426,HM034427,HM034428,HM034429,HM034430,HM034431,HM034432,HM034433,HM034434,HM034435,HM034436,HM034437,HM034438,HM034439,HM034440,HM034441,HM034442,HM034443,HM034444,HM034445,HQ681289,HQ681290,HQ681291,HQ681292,HQ681293,HQ681294,HQ681295,HQ681296,HQ681297,HQ681298,HQ681299,HQ681300,HQ681301,HQ681302,HQ681303,HQ681304,HQ681305,HQ681306,HQ681307,HQ681308,HQ681309,HQ681310,HQ681311,HQ681312,HQ681313,HQ681314,HQ681315,HQ681316,HQ681317,MIP34848p1,NM_079629,NM_079629.3,NM_169602,NM_169602.1,NP_001262580,NP_001262580.1,NP_524353,NP_524353.2,NP_731942,NP_731942.1,Q9NDS5,Q9NDS6,Q9VFG5,Senescence marker protein-30,Senescence marker protein-30, isoform C,Smp-30,UPI000007E2CA,cold acclimation,dme:Dmel_CG7390,senescence marker protein-30,senescence marker protein-30, isoform C,smp-30,smp-30-PA,smp-30-PB,smp-30-PC,smp-30-PD,smp-30-RA,smp-30-RB
tsr	7227.FBpp0072097	https://smart.embl.de/smart/DDvec.cgi?smart=148:ADF(9|143)+	Cofilin/actin-depolymerizing factor homolog; Exhibits F-actin depolymerizing activity and regulates actin cytoskeleton dynamics. Required for cytokinesis in both mitotic and meiotic cells and for aster migration and separation. Promotes cell motility during ovary development and oogenesis. During larval development, required for the cell rearrangement needed for formation of terminal filaments which are stacks of somatic cells that are important for the initiation of ovarioles. Also required for border cell migration during oogenesis. During border cell migration, required for actin tu [...] 	12/8,2MV2,37841,63422,AA803668,AAA19856.1,AAC46962.1,AAC46963.1,AAF47146.1,ACT98664.1,ADF,ADF/cofilin,ADFcofilin,AQ025765,Adf,BT089017,C6SV25,CADF_DROME,CG4254,CG4254-PA,CG4254-RA,CL868481,CZ469867,CZ474596,CZ489582,Cadf,Cofilin/actin depolymerizing factor-like,Cofilin/actin-depolymerizing factor homolog,D-cof,D61,DCofilin,DmelCG4254,FBan0004254,FBgn0011567,FBgn0011726,FBgn0020533,FBgn0020539,FBgn0022163,FBgn0024209,FBpp0072097,FBtr0072188,NM_057686,NM_057686.3,NP_477034,NP_477034.1,P45594,Protein D61,Protein twinstar,Q9W1C4,T8,Tsr,Twinstar,U08217,U24490,U24676,UPI0000124826,actin-depolymerizing factor,cofilin,cofilin/ADF,cofilin/actin depolymerizing factor homolog,dme:Dmel_CG4254,l(2)03101,l(2)k03101,l(2)k05633,l(2)k13409,no terminal filament,ntf,tsr,tsr-PA,tsr-RA,twin star,twinstar
vih	7227.FBpp0075690	https://smart.embl.de/smart/DDvec.cgi?smart=178:UBCc(35|177)+	Ubiquitin-conjugating enzyme E2 C; Catalyzes the covalent attachment of ubiquitin to other proteins. Acts as an essential factor of the anaphase promoting complex/cyclosome (APC/C), a cell cycle-regulated ubiquitin ligase that controls progression through mitosis. Acts by initiating polyubiquitin chains on APC/C substrates, leading to the degradation of APC/C substrates by the proteasome and promoting mitotic exit; Belongs to the ubiquitin-conjugating enzyme family	2.3.2.23,44118,68841,AAF49909.1,AAL02117.1,ABI34153.1,AF410850,AI946542,AX260092,AX260093,AX260094,BT028772,CG10682,CG10682-PA,CG10682-RA,DmelCG10682,E2 ubiquitin-conjugating enzyme C,EC 2.3.2.23,FBan0010682,FBgn0027936,FBgn0036293,FBgn0046375,FBgn0046376,FBgn0046377,FBgn0264848,FBpp0075690,FBtr0075958,NM_140325,NM_140325.2,NP_648582,NP_648582.1,Q9VTY6,UBE2C_DROME,UPI00000434B0,Ubch10,Ubiquitin carrier protein C,Ubiquitin carrier protein vihar,Ubiquitin-conjugating enzyme E2 C,Ubiquitin-protein ligase C,Vihar,anon-WO0172774.54,anon-WO0172774.55,anon-WO0172774.56,dme:Dmel_CG10682,vih,vih-PA,vih-RA,vihar,vihar-PA,vihar-RA
wal	7227.FBpp0087186	https://smart.embl.de/smart/DDvec.cgi?smart=330:ETF(21|203)+Pfam_ETF_alpha(210|293)+	Walrus, isoform A; Flavin adenine dinucleotide binding; electron carrier activity. It is involved in the biological process described with: oxidative phosphorylation; morphogenesis of an epithelium; ectodermal digestive tract morphogenesis; Malpighian tubule morphogenesis; head involution; open tracheal system development	36252,62039,AA264339,AAD34743.1,AAD46853.2,AAF58627.1,AAM68717.1,AF132155,AF160913,AI113589,AQ024966,AQ025595,AQ073433,AW941747,BcDNA.LD07532,BcDNA:GH09945,BcDNA:LD07532,CG8996,CG8996-PA,CG8996-PB,CG8996-RA,CG8996-RB,CL610264,CZ487363,DmelCG8996,Dmel_CG8996,EP2253,Electron transfer flavoprotein,Electron transfer flavoprotein alpha subunit,Etf,FBan0008996,FBgn0010516,FBgn0027557,FBgn0027893,FBgn0044469,FBpp0087186,FBpp0087187,FBtr0088082,FBtr0088083,MTDROME08996,NM_057627,NM_057627.3,NM_165847,NM_165847.1,NP_476975,NP_476975.1,NP_725073,NP_725073.1,P447,Q7KLW5,Q7KN94,Q7KN94_DROME,UPI000000774E,Walrus,Walrus, isoform A,Walrus, isoform B,dme:Dmel_CG8996,l(2)02516,unnamed,wal,wal-PA,wal-PB,wal-RA,wal-RB,walrus,walrus, isoform B
x16	7227.FBpp0078996	https://smart.embl.de/smart/DDvec.cgi?smart=258:RRM(9|77)+ZnF_C2HC(116|132)+	X16 splicing factor, isoform A; mRNA binding; protein binding; RNA binding; zinc ion binding; nucleotide binding; nucleic acid binding. It is involved in the biological process described with: nervous system development; RNA splicing; mRNA splicing, via spliceosome; mRNA splice site selection	2,2/30,30,33967,9G8,AA202325,AA202757,AAF43414.1,AAF52454.1,AAM11385.1,AF232774,AI544124,AJ249466,AQ025682,AW943839,AX093954,AY095057,CAB60724.1,CG10203,CG10203-PA,CG10203-PB,CG10203-RA,CG10203-RB,CL526106,DXl6 protein,DmelCG10203,Dmel_CG10203,Dx16,Dxl6,FBan0010203,FBgn0022271,FBgn0028554,FBgn0040511,FBgn0061658,FBpp0078996,FBpp0304606,FBtr0079368,FBtr0332328,LD46359p,NM_164718,NM_164718.1,NP_001260168,NP_723226,NP_723226.1,Q9V3V0,Q9V3V0_DROME,RBP1-like,SR family splicing factor 9G8,TN166,UPI0000080BED,X16,X16 splicing factor, isoform A,X16/9G8,XL6,Xl6,anon-WO0118547.78,d9G8,dme:Dmel_CG10203,dx16,dxl6,l(2)k00230,x16,x16 splicing factor, isoform B,x16-PA,x16-PB,x16-RA,x16-RB,xl6,xl6-PA,xl6-RA
yellow-g	7227.FBpp0072780	https://smart.embl.de/smart/DDvec.cgi?smart=393:SIGNAL(1|18)+Pfam_MRJP(137|391)+	FI16876p1; Isomerase activity. It is involved in the biological process described with: melanin biosynthetic process; cuticle pigmentation	38294,63809,AA694783,AAF47631.1,ACX94158.1,BT100133,CG5717,CG5717-PA,CG5717-RA,D0IQ95,DmelCG5717,Dmel_CG5717,FBan0005717,FBgn0035327,FBgn0041709,FBpp0072780,FBtr0072902,FI16876p1,NM_079164,NM_079164.3,NP_523888,NP_523888.1,Q9W029,Q9W029_DROME,UPI000007EDF5,Yellow-g,dme:Dmel_CG5717,g,yell-g,yellow-g,yellow-g-PA,yellow-g-RA
